Algorithm,Function,Dimension,Population,Best Value,Execution Time
bfo,drop_wave_function,5,30,-0.339683511926162,0.05448794364929199
bfo,drop_wave_function,5,40,-0.5689764638104416,0.0725100040435791
bfo,drop_wave_function,5,40,-1.6543735769163157,0.0725100040435791
bfo,drop_wave_function,5,40,0.6160860187283295,0.0725100040435791
bfo,drop_wave_function,5,40,-0.143427685182414,0.0725100040435791
bfo,drop_wave_function,5,40,-0.7802720852836945,0.0725100040435791
bfo,drop_wave_function,5,50,0.5373347709194807,0.09015321731567383
bfo,drop_wave_function,5,50,0.490225272264253,0.09015321731567383
bfo,drop_wave_function,5,50,-0.6467299187158286,0.09015321731567383
bfo,drop_wave_function,5,50,-0.3464889861807612,0.09015321731567383
bfo,drop_wave_function,5,50,0.255086715474924,0.09015321731567383
ca,drop_wave_function,2,10,2.066931577137266,0.0025870800018310547
ca,drop_wave_function,2,10,0.2922941108439286,0.0025870800018310547
ca,drop_wave_function,2,20,-0.9631915833836584,0.003840923309326172
ca,drop_wave_function,2,20,1.231288085362679,0.003840923309326172
ca,drop_wave_function,2,30,-0.03646325920459417,0.005104780197143555
ca,drop_wave_function,2,30,-0.01965543511062151,0.005104780197143555
ca,drop_wave_function,2,40,0.06514352192603665,0.00633692741394043
ca,drop_wave_function,2,40,-0.5159112592307813,0.00633692741394043
ca,drop_wave_function,2,50,0.019461208174973238,0.007674694061279297
ca,drop_wave_function,2,50,-0.0330423428321667,0.007674694061279297
ca,drop_wave_function,3,10,-0.2214968798867316,0.002493143081665039
ca,drop_wave_function,3,10,2.4439417385962905,0.002493143081665039
ca,drop_wave_function,3,10,5.276678276787216,0.002493143081665039
ca,drop_wave_function,3,20,-0.4705125111801789,0.003854036331176758
ca,drop_wave_function,3,20,-0.13014676590002838,0.003854036331176758
ca,drop_wave_function,3,20,-0.17959169389870103,0.003854036331176758
ca,drop_wave_function,3,30,-0.2850724575511518,0.005240678787231445
ca,drop_wave_function,3,30,0.2826976092262161,0.005240678787231445
ca,drop_wave_function,3,30,-0.33819705121780735,0.005240678787231445
ca,drop_wave_function,3,40,-0.0415586719496841,0.006472349166870117
ca,drop_wave_function,3,40,-0.3123922725067033,0.006472349166870117
ca,drop_wave_function,3,40,-0.4127759631142408,0.006472349166870117
ca,drop_wave_function,3,50,-0.15141444047976513,0.007718801498413086
ca,drop_wave_function,3,50,-0.3626990909100675,0.007718801498413086
ca,drop_wave_function,3,50,0.33953601233875164,0.007718801498413086
ca,drop_wave_function,5,10,3.139689878321449,0.002618074417114258
ca,drop_wave_function,5,10,-1.6039062698239197,0.002618074417114258
ca,drop_wave_function,5,10,-2.1711082322117976,0.002618074417114258
ca,drop_wave_function,5,10,-0.35702696198856243,0.002618074417114258
ca,drop_wave_function,5,10,0.026657218751475753,0.002618074417114258
ca,drop_wave_function,5,20,1.4783414607308338,0.0040171146392822266
ca,drop_wave_function,5,20,0.07123762253692068,0.0040171146392822266
ca,drop_wave_function,5,20,1.1199359688830164,0.0040171146392822266
ca,drop_wave_function,5,20,0.8128629014430035,0.0040171146392822266
ca,drop_wave_function,5,20,-0.313472397556509,0.0040171146392822266
ca,drop_wave_function,5,30,-0.08371455791380156,0.00550079345703125
ca,drop_wave_function,5,30,-0.5361552351477858,0.00550079345703125
ca,drop_wave_function,5,30,1.9861808199641873,0.00550079345703125
ca,drop_wave_function,5,30,-0.05263230325144497,0.00550079345703125
ca,drop_wave_function,5,30,-0.3183610652650892,0.00550079345703125
ca,drop_wave_function,5,40,0.02866171939895823,0.006589174270629883
ca,drop_wave_function,5,40,0.4915386903764315,0.006589174270629883
ca,drop_wave_function,5,40,0.7067878987958764,0.006589174270629883
ca,drop_wave_function,5,40,-0.3128255940420268,0.006589174270629883
ca,drop_wave_function,5,40,-0.47475121794066255,0.006589174270629883
ca,drop_wave_function,5,50,-0.8314761627035259,0.008120059967041016
ca,drop_wave_function,5,50,-0.4025250032000547,0.008120059967041016
ca,drop_wave_function,5,50,-0.37644414921562536,0.008120059967041016
ca,drop_wave_function,5,50,0.14720272750546903,0.008120059967041016
ca,drop_wave_function,5,50,-0.14610444502869957,0.008120059967041016
cso,drop_wave_function,2,10,-0.4738342289696149,0.006111860275268555
cso,drop_wave_function,2,10,-0.26911330093945374,0.006111860275268555
cso,drop_wave_function,2,20,0.26389192913285503,0.007068157196044922
cso,drop_wave_function,2,20,0.370931614063181,0.007068157196044922
cso,drop_wave_function,2,30,-0.32985161474965485,0.008129119873046875
cso,drop_wave_function,2,30,0.39465828130655123,0.008129119873046875
cso,drop_wave_function,2,40,-0.2887269186090511,0.009172916412353516
cso,drop_wave_function,2,40,0.4327294680359611,0.009172916412353516
cso,drop_wave_function,2,50,0.21072470464130238,0.028417110443115234
cso,drop_wave_function,2,50,-0.4750409430831656,0.028417110443115234
cso,drop_wave_function,3,10,0.24583183817453036,0.006680011749267578
cso,drop_wave_function,3,10,-0.8436728238951896,0.006680011749267578
cso,drop_wave_function,3,10,-0.5869841018239647,0.006680011749267578
cso,drop_wave_function,3,20,2.043577767189552,0.00786900520324707
cso,drop_wave_function,3,20,-0.35471537804143777,0.00786900520324707
cso,drop_wave_function,3,20,1.5863496065511253,0.00786900520324707
cso,drop_wave_function,3,30,-1.7515570355273218,0.009140968322753906
cso,drop_wave_function,3,30,-1.1300502240711763,0.009140968322753906
cso,drop_wave_function,3,30,-0.11152249646591089,0.009140968322753906
cso,drop_wave_function,3,40,1.1600126021947583,0.010330915451049805
cso,drop_wave_function,3,40,-0.5388240007811567,0.010330915451049805
cso,drop_wave_function,3,40,0.7582016289219051,0.010330915451049805
cso,drop_wave_function,3,50,-0.06990086869541653,0.011013031005859375
cso,drop_wave_function,3,50,0.4628213715549629,0.011013031005859375
cso,drop_wave_function,3,50,0.22702562387680672,0.011013031005859375
cso,drop_wave_function,5,10,4.489318931262491,0.00793004035949707
cso,drop_wave_function,5,10,-1.2050311645010898,0.00793004035949707
cso,drop_wave_function,5,10,-0.41058553887911275,0.00793004035949707
cso,drop_wave_function,5,10,-0.47220933267088716,0.00793004035949707
cso,drop_wave_function,5,10,2.2579600244462887,0.00793004035949707
cso,drop_wave_function,5,20,-0.7703329735385758,0.009377002716064453
cso,drop_wave_function,5,20,1.2030412879998735,0.009377002716064453
cso,drop_wave_function,5,20,2.238346427409299,0.009377002716064453
cso,drop_wave_function,5,20,-2.761731630839055,0.009377002716064453
cso,drop_wave_function,5,20,-3.496063065132642,0.009377002716064453
cso,drop_wave_function,5,30,-0.507190118522999,0.010662317276000977
cso,drop_wave_function,5,30,1.693674428087519,0.010662317276000977
cso,drop_wave_function,5,30,3.558582632538613,0.010662317276000977
cso,drop_wave_function,5,30,3.9506061768060015,0.010662317276000977
cso,drop_wave_function,5,30,1.287193756902365,0.010662317276000977
cso,drop_wave_function,5,40,1.0924322017821528,0.012223958969116211
cso,drop_wave_function,5,40,0.6744361389617133,0.012223958969116211
cso,drop_wave_function,5,40,0.940622409148402,0.012223958969116211
cso,drop_wave_function,5,40,0.14386169023029755,0.012223958969116211
cso,drop_wave_function,5,40,-1.3455124196414092,0.012223958969116211
cso,drop_wave_function,5,50,-0.8398355141996134,0.013405799865722656
cso,drop_wave_function,5,50,-0.5925983673910036,0.013405799865722656
cso,drop_wave_function,5,50,2.2705445788853478,0.013405799865722656
cso,drop_wave_function,5,50,-0.15293683039749872,0.013405799865722656
cso,drop_wave_function,5,50,-0.1122028513017721,0.013405799865722656
fa,drop_wave_function,2,10,5.7313347506820955,0.006052970886230469
fa,drop_wave_function,2,10,0.7062323396162198,0.006052970886230469
fa,drop_wave_function,2,20,-1.0250645985774947,0.022812843322753906
fa,drop_wave_function,2,20,0.2092895889144833,0.022812843322753906
fa,drop_wave_function,2,30,0.10921013353659537,0.05071115493774414
fa,drop_wave_function,2,30,0.5042220011610302,0.05071115493774414
fa,drop_wave_function,2,40,0.8859926727106122,0.089691162109375
fa,drop_wave_function,2,40,-0.5877966220801071,0.089691162109375
fa,drop_wave_function,2,50,0.029789287416333743,0.13970208168029785
fa,drop_wave_function,2,50,0.022426848135290417,0.13970208168029785
fa,drop_wave_function,3,10,-2.5461110209158986,0.006215810775756836
fa,drop_wave_function,3,10,-0.13840392114774902,0.006215810775756836
fa,drop_wave_function,3,10,-6.307074001019783,0.006215810775756836
fa,drop_wave_function,3,20,1.6395989803700233,0.023677825927734375
fa,drop_wave_function,3,20,-0.38353339763296995,0.023677825927734375
fa,drop_wave_function,3,20,1.2748426950734182,0.023677825927734375
fa,drop_wave_function,3,30,3.0218718994886706,0.052538156509399414
fa,drop_wave_function,3,30,-3.3174139918624697,0.052538156509399414
fa,drop_wave_function,3,30,4.425575892252612,0.052538156509399414
fa,drop_wave_function,3,40,1.5722148196915315,0.0942988395690918
fa,drop_wave_function,3,40,-0.27109229048505346,0.0942988395690918
fa,drop_wave_function,3,40,-3.2620897521825656,0.0942988395690918
fa,drop_wave_function,3,50,-0.06900800256206419,0.1500711441040039
fa,drop_wave_function,3,50,-0.38830516572858337,0.1500711441040039
fa,drop_wave_function,3,50,-1.5156008384071868,0.1500711441040039
fa,drop_wave_function,5,10,-4.817682770755966,0.006742954254150391
fa,drop_wave_function,5,10,0.32509870413629594,0.006742954254150391
fa,drop_wave_function,5,10,-2.896631999991677,0.006742954254150391
fa,drop_wave_function,5,10,-1.5633753833753465,0.006742954254150391
fa,drop_wave_function,5,10,-5.260370699213156,0.006742954254150391
fa,drop_wave_function,5,20,2.4481603593816468,0.025676965713500977
fa,drop_wave_function,5,20,0.7150953514912309,0.025676965713500977
fa,drop_wave_function,5,20,0.6606895309948735,0.025676965713500977
fa,drop_wave_function,5,20,8.407610219262791,0.025676965713500977
fa,drop_wave_function,5,20,-3.3417277009646513,0.025676965713500977
fa,drop_wave_function,5,30,0.4080150330354704,0.05881690979003906
fa,drop_wave_function,5,30,1.3573971451257734,0.05881690979003906
fa,drop_wave_function,5,30,-0.839827135305186,0.05881690979003906
fa,drop_wave_function,5,30,0.40767852806078936,0.05881690979003906
fa,drop_wave_function,5,30,1.2081835714515405,0.05881690979003906
fa,drop_wave_function,5,40,0.19698012866028292,0.1028130054473877
fa,drop_wave_function,5,40,-4.158399006672859,0.1028130054473877
fa,drop_wave_function,5,40,-1.558511800859975,0.1028130054473877
fa,drop_wave_function,5,40,-2.2581589120271124,0.1028130054473877
fa,drop_wave_function,5,40,-2.8185660033766466,0.1028130054473877
fa,drop_wave_function,5,50,-2.2804080454322984,0.16162109375
fa,drop_wave_function,5,50,0.5712175726136219,0.16162109375
fa,drop_wave_function,5,50,-0.5964748452954365,0.16162109375
fa,drop_wave_function,5,50,-0.47459149749676965,0.16162109375
fa,drop_wave_function,5,50,1.9269755538373445,0.16162109375
fwa,drop_wave_function,2,10,-9.863105238103429e-10,0.010873079299926758
fwa,drop_wave_function,2,10,1.0583966401856416e-09,0.010873079299926758
fwa,drop_wave_function,2,20,9.67766279970954e-10,0.027074098587036133
fwa,drop_wave_function,2,20,4.512371088368041e-10,0.027074098587036133
fwa,drop_wave_function,2,30,1.1308369129279293e-09,0.049928903579711914
fwa,drop_wave_function,2,30,6.525508179978295e-10,0.049928903579711914
fwa,drop_wave_function,2,40,-1.331699043656365e-09,0.08025026321411133
fwa,drop_wave_function,2,40,-1.0224823985075573e-10,0.08025026321411133
fwa,drop_wave_function,2,50,5.696670981987669e-10,0.11856412887573242
fwa,drop_wave_function,2,50,-2.202539807386978e-10,0.11856412887573242
fwa,drop_wave_function,3,10,3.089942849399083e-10,0.011466026306152344
fwa,drop_wave_function,3,10,7.257984350351568e-10,0.011466026306152344
fwa,drop_wave_function,3,10,1.0830756806954782e-10,0.011466026306152344
fwa,drop_wave_function,3,20,-1.4209028414864193e-10,0.029601097106933594
fwa,drop_wave_function,3,20,-7.466212695830705e-10,0.029601097106933594
fwa,drop_wave_function,3,20,-2.3474115445978464e-11,0.029601097106933594
fwa,drop_wave_function,3,30,1.9746361231788406e-10,0.05786323547363281
fwa,drop_wave_function,3,30,-4.7738081018572e-10,0.05786323547363281
fwa,drop_wave_function,3,30,1.0723815855896593e-09,0.05786323547363281
fwa,drop_wave_function,3,40,1.0911754193497946e-11,0.09465479850769043
fwa,drop_wave_function,3,40,5.631212539079777e-10,0.09465479850769043
fwa,drop_wave_function,3,40,1.7394941278145412e-10,0.09465479850769043
fwa,drop_wave_function,3,50,1.2288374344519206e-10,0.13671183586120605
fwa,drop_wave_function,3,50,-1.12769615867216e-09,0.13671183586120605
fwa,drop_wave_function,3,50,8.569948104250061e-10,0.13671183586120605
fwa,drop_wave_function,5,10,0.20722605788341117,0.014535903930664062
fwa,drop_wave_function,5,10,-0.2433674687795336,0.014535903930664062
fwa,drop_wave_function,5,10,-0.09429755722940016,0.014535903930664062
fwa,drop_wave_function,5,10,-0.1799044375065834,0.014535903930664062
fwa,drop_wave_function,5,10,0.35666262338709975,0.014535903930664062
fwa,drop_wave_function,5,20,-3.119112755077675e-12,0.03888416290283203
fwa,drop_wave_function,5,20,1.4428172339847753e-11,0.03888416290283203
fwa,drop_wave_function,5,20,5.70048211970556e-10,0.03888416290283203
fwa,drop_wave_function,5,20,-2.864477504268861e-12,0.03888416290283203
fwa,drop_wave_function,5,20,-2.6347037440847413e-10,0.03888416290283203
fwa,drop_wave_function,5,30,-2.2386862402057483e-10,0.07321596145629883
fwa,drop_wave_function,5,30,2.5707669066144014e-11,0.07321596145629883
fwa,drop_wave_function,5,30,-3.368188641582172e-10,0.07321596145629883
fwa,drop_wave_function,5,30,-4.933850892343315e-10,0.07321596145629883
fwa,drop_wave_function,5,30,1.0270659700636994e-09,0.07321596145629883
fwa,drop_wave_function,5,40,-9.01942630527155e-11,0.11817693710327148
fwa,drop_wave_function,5,40,7.480868515378268e-10,0.11817693710327148
fwa,drop_wave_function,5,40,-3.3030869412014013e-10,0.11817693710327148
fwa,drop_wave_function,5,40,-2.6597749037721683e-10,0.11817693710327148
fwa,drop_wave_function,5,40,1.2083077881546362e-09,0.11817693710327148
fwa,drop_wave_function,5,50,3.4551606930734387e-11,0.1712796688079834
fwa,drop_wave_function,5,50,3.334306150177772e-10,0.1712796688079834
fwa,drop_wave_function,5,50,1.4394384335849444e-10,0.1712796688079834
fwa,drop_wave_function,5,50,1.4541455070767173e-09,0.1712796688079834
fwa,drop_wave_function,5,50,-4.8311412206840286e-11,0.1712796688079834
gsa,drop_wave_function,2,10,-0.017236668577121028,0.005972862243652344
gsa,drop_wave_function,2,10,-0.5701886926380959,0.005972862243652344
gsa,drop_wave_function,2,20,-0.4698565469141187,0.02066516876220703
gsa,drop_wave_function,2,20,0.23005762344546032,0.02066516876220703
gsa,drop_wave_function,2,30,0.02078231894923943,0.0450129508972168
gsa,drop_wave_function,2,30,-0.5136985132373664,0.0450129508972168
gsa,drop_wave_function,2,40,0.3528877229838461,0.07684087753295898
gsa,drop_wave_function,2,40,-0.4143298152873131,0.07684087753295898
gsa,drop_wave_function,2,50,0.929024770577712,0.11949515342712402
gsa,drop_wave_function,2,50,0.4321799210810431,0.11949515342712402
gsa,drop_wave_function,3,10,0.7176127445733929,0.005995988845825195
gsa,drop_wave_function,3,10,1.284392259654032,0.005995988845825195
gsa,drop_wave_function,3,10,0.4953281813441157,0.005995988845825195
gsa,drop_wave_function,3,20,-0.9937644125955569,0.02099299430847168
gsa,drop_wave_function,3,20,-0.32133743478768795,0.02099299430847168
gsa,drop_wave_function,3,20,0.061004399936057996,0.02099299430847168
gsa,drop_wave_function,3,30,-0.4275034824492808,0.0449528694152832
gsa,drop_wave_function,3,30,0.1990244857065278,0.0449528694152832
gsa,drop_wave_function,3,30,-0.16023556008755646,0.0449528694152832
gsa,drop_wave_function,3,40,-0.4890249128005555,0.07880377769470215
gsa,drop_wave_function,3,40,0.20151565673055058,0.07880377769470215
gsa,drop_wave_function,3,40,0.022093652133121394,0.07880377769470215
gsa,drop_wave_function,3,50,-0.14821565895515906,0.12143063545227051
gsa,drop_wave_function,3,50,-0.44734030269951575,0.12143063545227051
gsa,drop_wave_function,3,50,-0.020717978957067423,0.12143063545227051
gsa,drop_wave_function,5,10,-0.07432359489114071,0.0062389373779296875
gsa,drop_wave_function,5,10,-0.03161571318132103,0.0062389373779296875
gsa,drop_wave_function,5,10,0.8316519288013691,0.0062389373779296875
gsa,drop_wave_function,5,10,-0.617974082139069,0.0062389373779296875
gsa,drop_wave_function,5,10,0.0011260510020196512,0.0062389373779296875
gsa,drop_wave_function,5,20,-0.23777212030764178,0.021498918533325195
